bot_name,user_id,session_id,channel,language,bot_message,user_message,timestamp,_synthetic
SmartAssist Instance,u-c44d39238a2a8ecdcdc051eaf2,sess-9015733fc25de260,Web/Mobile Client,en,"Your credit card outstanding balance is AED 5,890.56.",,2026-04-03 01:20:50,True
SmartAssist Instance,u-c44d39238a2a8ecdcdc051eaf2,sess-9015733fc25de260,Web/Mobile Client,en,Thank you for banking with Mashreq. Have a great day!,,2026-04-03 01:21:20,True
SmartAssist Instance,u-90f7d836a3329e92fc643aff33,sess-02f28194abae9e2a,IVR,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2025-11-02 12:39:19,True
SmartAssist Instance,u-90f7d836a3329e92fc643aff33,sess-02f28194abae9e2a,IVR,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2025-11-02 12:39:49,True
SmartAssist Instance,u-90f7d836a3329e92fc643aff33,sess-02f28194abae9e2a,IVR,ar,,Show me an analysis of my spending,2025-11-02 12:40:34,True
SmartAssist Instance,u-90f7d836a3329e92fc643aff33,sess-02f28194abae9e2a,IVR,ar,I've processed your request for Spending Analysis Request. Your reference number is REF39391511.,,2025-11-02 12:41:04,True
SmartAssist Instance,u-90f7d836a3329e92fc643aff33,sess-02f28194abae9e2a,IVR,ar,Thank you for banking with Mashreq. Have a great day!,,2025-11-02 12:41:34,True
SmartAssist Instance,u-0d8aa9d86e7eed05861d5bdf21,sess-2c27e50a61f68810,Internet Banking,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-02-14 00:52:10,True
SmartAssist Instance,u-0d8aa9d86e7eed05861d5bdf21,sess-2c27e50a61f68810,Internet Banking,en,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-02-14 00:52:40,True
SmartAssist Instance,u-0d8aa9d86e7eed05861d5bdf21,sess-2c27e50a61f68810,Internet Banking,en,,What is my IBAN number?,2026-02-14 00:53:25,True
SmartAssist Instance,u-0d8aa9d86e7eed05861d5bdf21,sess-2c27e50a61f68810,Internet Banking,en,Your IBAN number is AE123974995070886406756.,,2026-02-14 00:53:55,True
SmartAssist Instance,u-0d8aa9d86e7eed05861d5bdf21,sess-2c27e50a61f68810,Internet Banking,en,,"Thank you, that was helpful",2026-02-14 00:54:40,True
SmartAssist Instance,u-0d8aa9d86e7eed05861d5bdf21,sess-2c27e50a61f68810,Internet Banking,en,You're welcome! Is there anything else I can help you with?,,2026-02-14 00:55:10,True
SmartAssist Instance,u-0d8aa9d86e7eed05861d5bdf21,sess-2c27e50a61f68810,Internet Banking,en,,No that's all,2026-02-14 00:55:55,True
SmartAssist Instance,u-0d8aa9d86e7eed05861d5bdf21,sess-2c27e50a61f68810,Internet Banking,en,Thank you for banking with Mashreq. Have a great day!,,2026-02-14 00:56:25,True
SmartAssist Instance,u-9b04711bd7fef628b72d236ca7,sess-77da33d4eab101c4,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-04-25 21:39:36,True
SmartAssist Instance,u-9b04711bd7fef628b72d236ca7,sess-77da33d4eab101c4,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-04-25 21:40:06,True
SmartAssist Instance,u-9b04711bd7fef628b72d236ca7,sess-77da33d4eab101c4,Web/Mobile Client,en,,I can't log into my Mashreq NEO app,2026-04-25 21:40:51,True
SmartAssist Instance,u-9b04711bd7fef628b72d236ca7,sess-77da33d4eab101c4,Web/Mobile Client,en,"I'm sorry, I didn't quite understand that. Could you please rephrase your request?",,2026-04-25 21:41:21,True
SmartAssist Instance,u-9b04711bd7fef628b72d236ca7,sess-77da33d4eab101c4,Web/Mobile Client,en,,Let me try again. I can't log into my Mashreq NEO app,2026-04-25 21:42:06,True
SmartAssist Instance,u-9b04711bd7fef628b72d236ca7,sess-77da33d4eab101c4,Web/Mobile Client,en,"I'm sorry, I didn't quite understand that. Could you please rephrase your request?",,2026-04-25 21:42:36,True
SmartAssist Instance,u-9b04711bd7fef628b72d236ca7,sess-77da33d4eab101c4,Web/Mobile Client,en,,"I mean, I need help with mobile app login / access issue",2026-04-25 21:43:21,True
SmartAssist Instance,u-9b04711bd7fef628b72d236ca7,sess-77da33d4eab101c4,Web/Mobile Client,en,"I'm sorry, I didn't quite understand that. Could you please rephrase your request?",,2026-04-25 21:43:51,True
SmartAssist Instance,u-9b04711bd7fef628b72d236ca7,sess-77da33d4eab101c4,Web/Mobile Client,en,,Can you understand me? I can't log into my Mashreq NEO app,2026-04-25 21:44:36,True
SmartAssist Instance,u-9b04711bd7fef628b72d236ca7,sess-77da33d4eab101c4,Web/Mobile Client,en,"I'm sorry, I didn't quite understand that. Could you please rephrase your request?",,2026-04-25 21:45:06,True
SmartAssist Instance,u-9b04711bd7fef628b72d236ca7,sess-77da33d4eab101c4,Web/Mobile Client,en,,Fine. Connect me to someone who can help.,2026-04-25 21:45:51,True
SmartAssist Instance,u-9b04711bd7fef628b72d236ca7,sess-77da33d4eab101c4,Web/Mobile Client,en,I'm having trouble understanding your request. Let me connect you to an agent who can assist you better.,,2026-04-25 21:46:21,True
SmartAssist Instance,u-9b04711bd7fef628b72d236ca7,sess-77da33d4eab101c4,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""live_agent"", ""text"": ""Connecting you to a live agent.""}}",,2026-04-25 21:46:51,True
SmartAssist Instance,u-9b04711bd7fef628b72d236ca7,sess-77da33d4eab101c4,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""SYSTEM"", ""text"": ""Transferring you to our Digital Banking team. Average wait time: 3-5 minutes.""}}",,2026-04-25 21:47:21,True
SmartAssist Instance,u-bc7caf4a7bd13b1c3fa1ab0ba7,sess-191d7871a1c4b3ad,WhatsApp,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-01-22 16:01:24,True
SmartAssist Instance,u-bc7caf4a7bd13b1c3fa1ab0ba7,sess-191d7871a1c4b3ad,WhatsApp,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-01-22 16:01:54,True
SmartAssist Instance,u-bc7caf4a7bd13b1c3fa1ab0ba7,sess-191d7871a1c4b3ad,WhatsApp,ar,,How do I find the transfer option in the app?,2026-01-22 16:02:39,True
SmartAssist Instance,u-bc7caf4a7bd13b1c3fa1ab0ba7,sess-191d7871a1c4b3ad,WhatsApp,ar,"To make a transfer, tap the 'Transfer' icon on the home screen, then select 'New Transfer' or 'Saved Beneficiary'.",,2026-01-22 16:03:09,True
SmartAssist Instance,u-bc7caf4a7bd13b1c3fa1ab0ba7,sess-191d7871a1c4b3ad,WhatsApp,ar,Thank you for banking with Mashreq. Have a great day!,,2026-01-22 16:03:39,True
SmartAssist Instance,u-23b966efd308488d7e621be29c,sess-6f480e26f5c9aba8,IVR,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2025-12-03 05:17:39,True
SmartAssist Instance,u-23b966efd308488d7e621be29c,sess-6f480e26f5c9aba8,IVR,en,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2025-12-03 05:18:09,True
SmartAssist Instance,u-23b966efd308488d7e621be29c,sess-6f480e26f5c9aba8,IVR,en,,I think my account has been hacked,2025-12-03 05:18:54,True
SmartAssist Instance,u-23b966efd308488d7e621be29c,sess-6f480e26f5c9aba8,IVR,en,This request cannot be completed at this time. Please contact our customer service for assistance. Reference: N/A.,,2025-12-03 05:19:24,True
SmartAssist Instance,u-23b966efd308488d7e621be29c,sess-6f480e26f5c9aba8,IVR,en,,That's not helpful. Can you be more specific?,2025-12-03 05:20:09,True
SmartAssist Instance,u-23b966efd308488d7e621be29c,sess-6f480e26f5c9aba8,IVR,en,Please contact your nearest branch or call our customer service line for further assistance.,,2025-12-03 05:20:39,True
SmartAssist Instance,u-23b966efd308488d7e621be29c,sess-6f480e26f5c9aba8,IVR,en,,I am calling customer service right now. I need an answer.,2025-12-03 05:21:24,True
SmartAssist Instance,u-23b966efd308488d7e621be29c,sess-6f480e26f5c9aba8,IVR,en,"{""type"": ""template"", ""payload"": {""template_type"": ""live_agent"", ""text"": ""Let me connect you to a specialist who can provide more detailed information.""}}",,2025-12-03 05:21:54,True
SmartAssist Instance,u-23b966efd308488d7e621be29c,sess-6f480e26f5c9aba8,IVR,en,"{""type"": ""template"", ""payload"": {""template_type"": ""SYSTEM"", ""text"": ""Transferring you to our Customer Relations team. Average wait time: 3-5 minutes.""}}",,2025-12-03 05:22:24,True
SmartAssist Instance,u-23b966efd308488d7e621be29c,sess-6f480e26f5c9aba8,IVR,en,"Hi there, I'm Priya Nair. I can help you with that. I've resolved your query and updated your account accordingly. Your reference is REF42975131.",,2025-12-03 05:25:44,True
SmartAssist Instance,u-9a4f351eacca0ab1527d9c217d,sess-10e6185e53b1c9d7,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-04-03 00:38:19,True
SmartAssist Instance,u-9a4f351eacca0ab1527d9c217d,sess-10e6185e53b1c9d7,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-04-03 00:38:49,True
SmartAssist Instance,u-9a4f351eacca0ab1527d9c217d,sess-10e6185e53b1c9d7,Web/Mobile Client,en,,I want to renew my fixed deposit,2026-04-03 00:39:34,True
SmartAssist Instance,u-9a4f351eacca0ab1527d9c217d,sess-10e6185e53b1c9d7,Web/Mobile Client,en,"I'm sorry, I didn't quite understand that. Could you please rephrase your request?",,2026-04-03 00:40:04,True
SmartAssist Instance,u-9a4f351eacca0ab1527d9c217d,sess-10e6185e53b1c9d7,Web/Mobile Client,en,,Let me try again. I want to renew my fixed deposit,2026-04-03 00:40:49,True
SmartAssist Instance,u-9a4f351eacca0ab1527d9c217d,sess-10e6185e53b1c9d7,Web/Mobile Client,en,"I'm sorry, I didn't quite understand that. Could you please rephrase your request?",,2026-04-03 00:41:19,True
SmartAssist Instance,u-9a4f351eacca0ab1527d9c217d,sess-10e6185e53b1c9d7,Web/Mobile Client,en,,"I mean, I need help with fixed deposit renewal request",2026-04-03 00:42:04,True
SmartAssist Instance,u-9a4f351eacca0ab1527d9c217d,sess-10e6185e53b1c9d7,Web/Mobile Client,en,I'm having trouble understanding your request. Let me connect you to an agent who can assist you better.,,2026-04-03 00:42:34,True
SmartAssist Instance,u-9a4f351eacca0ab1527d9c217d,sess-10e6185e53b1c9d7,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""live_agent"", ""text"": ""Connecting you to a live agent.""}}",,2026-04-03 00:43:04,True
SmartAssist Instance,u-9a4f351eacca0ab1527d9c217d,sess-10e6185e53b1c9d7,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""SYSTEM"", ""text"": ""Transferring you to our Wealth Management team. Average wait time: 3-5 minutes.""}}",,2026-04-03 00:43:34,True
SmartAssist Instance,u-865370e18c2880fe53562761ea,sess-c6c120bfe4b5b392,Internet Banking,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-04-02 17:22:02,True
SmartAssist Instance,u-865370e18c2880fe53562761ea,sess-c6c120bfe4b5b392,Internet Banking,en,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-04-02 17:22:32,True
SmartAssist Instance,u-865370e18c2880fe53562761ea,sess-c6c120bfe4b5b392,Internet Banking,en,,I'm not receiving my OTP,2026-04-02 17:23:17,True
SmartAssist Instance,u-865370e18c2880fe53562761ea,sess-c6c120bfe4b5b392,Internet Banking,en,I've processed your request for OTP / Authentication Issues. Your reference number is REF77240821.,,2026-04-02 17:23:47,True
SmartAssist Instance,u-865370e18c2880fe53562761ea,sess-c6c120bfe4b5b392,Internet Banking,en,Thank you for banking with Mashreq. Have a great day!,,2026-04-02 17:24:17,True
SmartAssist Instance,u-f6e7ff7af9d4270ed5c4e429c3,sess-e7be5e0663c6a910,Internet Banking,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-04-19 17:49:34,True
SmartAssist Instance,u-f6e7ff7af9d4270ed5c4e429c3,sess-e7be5e0663c6a910,Internet Banking,en,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-04-19 17:50:04,True
SmartAssist Instance,u-f6e7ff7af9d4270ed5c4e429c3,sess-e7be5e0663c6a910,Internet Banking,en,,When is my credit card payment due?,2026-04-19 17:50:49,True
SmartAssist Instance,u-f6e7ff7af9d4270ed5c4e429c3,sess-e7be5e0663c6a910,Internet Banking,en,Your next payment due date is 02 June 2026.,,2026-04-19 17:51:19,True
SmartAssist Instance,u-f6e7ff7af9d4270ed5c4e429c3,sess-e7be5e0663c6a910,Internet Banking,en,Thank you for banking with Mashreq. Have a great day!,,2026-04-19 17:51:49,True
SmartAssist Instance,u-092f16e3ab51942f1292526432,sess-0c81834d509649ce,Internet Banking,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-04-01 21:05:04,True
SmartAssist Instance,u-092f16e3ab51942f1292526432,sess-0c81834d509649ce,Internet Banking,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-04-01 21:05:34,True
SmartAssist Instance,u-092f16e3ab51942f1292526432,sess-0c81834d509649ce,Internet Banking,ar,,How do I add my Mashreq card to Apple Pay?,2026-04-01 21:06:19,True
SmartAssist Instance,u-092f16e3ab51942f1292526432,sess-0c81834d509649ce,Internet Banking,ar,I've processed your request for Digital Wallet Setup (Apple Pay / Google Pay). Your reference number is REF86858591.,,2026-04-01 21:06:49,True
SmartAssist Instance,u-092f16e3ab51942f1292526432,sess-0c81834d509649ce,Internet Banking,ar,Thank you for banking with Mashreq. Have a great day!,,2026-04-01 21:07:19,True
SmartAssist Instance,u-7273d82ef112b8796b66eff727,sess-2072ff2e4e77863b,Web/Mobile Client,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-04-14 15:07:23,True
SmartAssist Instance,u-7273d82ef112b8796b66eff727,sess-2072ff2e4e77863b,Web/Mobile Client,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-04-14 15:07:53,True
SmartAssist Instance,u-7273d82ef112b8796b66eff727,sess-2072ff2e4e77863b,Web/Mobile Client,ar,,Tell me about the gold savings plan,2026-04-14 15:08:38,True
SmartAssist Instance,u-7273d82ef112b8796b66eff727,sess-2072ff2e4e77863b,Web/Mobile Client,ar,I've processed your request for Gold Savings Plan Enquiry. Your reference number is REF25160526.,,2026-04-14 15:09:08,True
SmartAssist Instance,u-7273d82ef112b8796b66eff727,sess-2072ff2e4e77863b,Web/Mobile Client,ar,,"Thank you, that was helpful",2026-04-14 15:09:53,True
SmartAssist Instance,u-7273d82ef112b8796b66eff727,sess-2072ff2e4e77863b,Web/Mobile Client,ar,You're welcome! Is there anything else I can help you with?,,2026-04-14 15:10:23,True
SmartAssist Instance,u-7273d82ef112b8796b66eff727,sess-2072ff2e4e77863b,Web/Mobile Client,ar,,No that's all,2026-04-14 15:11:08,True
SmartAssist Instance,u-7273d82ef112b8796b66eff727,sess-2072ff2e4e77863b,Web/Mobile Client,ar,Thank you for banking with Mashreq. Have a great day!,,2026-04-14 15:11:38,True
SmartAssist Instance,u-81dce13d7a35e9a2b326d1cb76,sess-5d9705c50a643dce,Web/Mobile Client,ur,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-02-25 06:41:08,True
SmartAssist Instance,u-81dce13d7a35e9a2b326d1cb76,sess-5d9705c50a643dce,Web/Mobile Client,ur,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-02-25 06:41:38,True
SmartAssist Instance,u-81dce13d7a35e9a2b326d1cb76,sess-5d9705c50a643dce,Web/Mobile Client,ur,,Can you explain how your interest calculation works?,2026-02-25 06:42:23,True
SmartAssist Instance,u-81dce13d7a35e9a2b326d1cb76,sess-5d9705c50a643dce,Web/Mobile Client,ur,I've processed your request for General Banking FAQ. Your reference number is REF30162541.,,2026-02-25 06:42:53,True
SmartAssist Instance,u-81dce13d7a35e9a2b326d1cb76,sess-5d9705c50a643dce,Web/Mobile Client,ur,Thank you for banking with Mashreq. Have a great day!,,2026-02-25 06:43:23,True
SmartAssist Instance,u-d31ac60afa7c064c5ce0bc067b,sess-a8fd20ad21204aa8,WhatsApp,ur,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-04-11 17:42:48,True
SmartAssist Instance,u-d31ac60afa7c064c5ce0bc067b,sess-a8fd20ad21204aa8,WhatsApp,ur,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-04-11 17:43:18,True
SmartAssist Instance,u-d31ac60afa7c064c5ce0bc067b,sess-a8fd20ad21204aa8,WhatsApp,ur,,I want to check my WPS salary payment,2026-04-11 17:44:03,True
SmartAssist Instance,u-d31ac60afa7c064c5ce0bc067b,sess-a8fd20ad21204aa8,WhatsApp,ur,I've processed your request for WPS (Wage Protection System) Enquiry. Your reference number is REF38850050.,,2026-04-11 17:44:33,True
SmartAssist Instance,u-d31ac60afa7c064c5ce0bc067b,sess-a8fd20ad21204aa8,WhatsApp,ur,Thank you for banking with Mashreq. Have a great day!,,2026-04-11 17:45:03,True
SmartAssist Instance,u-a075eb1be5847accb85a6493c9,sess-4197f42a627a5714,Web/Mobile Client,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-01-10 17:27:06,True
SmartAssist Instance,u-a075eb1be5847accb85a6493c9,sess-4197f42a627a5714,Web/Mobile Client,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-01-10 17:27:36,True
SmartAssist Instance,u-a075eb1be5847accb85a6493c9,sess-4197f42a627a5714,Web/Mobile Client,ar,,Can you waive my annual credit card fee?,2026-01-10 17:28:21,True
SmartAssist Instance,u-a075eb1be5847accb85a6493c9,sess-4197f42a627a5714,Web/Mobile Client,ar,This request must be handled by a specialist as per Mashreq Bank's service policies.,,2026-01-10 17:28:51,True
SmartAssist Instance,u-a075eb1be5847accb85a6493c9,sess-4197f42a627a5714,Web/Mobile Client,ar,This request requires review by our specialist team. I'll connect you now.,,2026-01-10 17:29:21,True
SmartAssist Instance,u-a075eb1be5847accb85a6493c9,sess-4197f42a627a5714,Web/Mobile Client,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""live_agent"", ""text"": ""Connecting you to our Cards specialist.""}}",,2026-01-10 17:29:51,True
SmartAssist Instance,u-a075eb1be5847accb85a6493c9,sess-4197f42a627a5714,Web/Mobile Client,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""SYSTEM"", ""text"": ""Transferring you to our Cards team. Average wait time: 3-5 minutes.""}}",,2026-01-10 17:30:21,True
SmartAssist Instance,u-2a8c63e2ec03e85334868f285f,sess-aa487ffa9f408d23,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-02-03 02:25:00,True
SmartAssist Instance,u-2a8c63e2ec03e85334868f285f,sess-aa487ffa9f408d23,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-02-03 02:25:30,True
SmartAssist Instance,u-2a8c63e2ec03e85334868f285f,sess-aa487ffa9f408d23,Web/Mobile Client,en,,What interest rate does my account earn?,2026-02-03 02:26:15,True
SmartAssist Instance,u-2a8c63e2ec03e85334868f285f,sess-aa487ffa9f408d23,Web/Mobile Client,en,I've processed your request for Account Interest Rate Enquiry. Your reference number is REF64016050.,,2026-02-03 02:26:45,True
SmartAssist Instance,u-2a8c63e2ec03e85334868f285f,sess-aa487ffa9f408d23,Web/Mobile Client,en,,"Thank you, that was helpful",2026-02-03 02:27:30,True
SmartAssist Instance,u-2a8c63e2ec03e85334868f285f,sess-aa487ffa9f408d23,Web/Mobile Client,en,You're welcome! Is there anything else I can help you with?,,2026-02-03 02:28:00,True
SmartAssist Instance,u-2a8c63e2ec03e85334868f285f,sess-aa487ffa9f408d23,Web/Mobile Client,en,,No that's all,2026-02-03 02:28:45,True
SmartAssist Instance,u-2a8c63e2ec03e85334868f285f,sess-aa487ffa9f408d23,Web/Mobile Client,en,Thank you for banking with Mashreq. Have a great day!,,2026-02-03 02:29:15,True
SmartAssist Instance,u-74bb1f9fd1749abf5e5cd52263,sess-2b3bf9f1ea9b41df,Web/Mobile Client,ur,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-03-16 14:45:56,True
SmartAssist Instance,u-74bb1f9fd1749abf5e5cd52263,sess-2b3bf9f1ea9b41df,Web/Mobile Client,ur,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-03-16 14:46:26,True
SmartAssist Instance,u-74bb1f9fd1749abf5e5cd52263,sess-2b3bf9f1ea9b41df,Web/Mobile Client,ur,,Where is the nearest Mashreq branch to Dubai Marina?,2026-03-16 14:47:11,True
SmartAssist Instance,u-74bb1f9fd1749abf5e5cd52263,sess-2b3bf9f1ea9b41df,Web/Mobile Client,ur,I've processed your request for Branch Locator. Your reference number is REF94281692.,,2026-03-16 14:47:41,True
SmartAssist Instance,u-74bb1f9fd1749abf5e5cd52263,sess-2b3bf9f1ea9b41df,Web/Mobile Client,ur,Thank you for banking with Mashreq. Have a great day!,,2026-03-16 14:48:11,True
SmartAssist Instance,u-238486f83c6cb0ad83408b1523,sess-2b2ccf64dba47c47,Internet Banking,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-01-04 16:51:31,True
SmartAssist Instance,u-238486f83c6cb0ad83408b1523,sess-2b2ccf64dba47c47,Internet Banking,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-01-04 16:52:01,True
SmartAssist Instance,u-238486f83c6cb0ad83408b1523,sess-2b2ccf64dba47c47,Internet Banking,ar,,Can you show me my savings account balance?,2026-01-04 16:52:46,True
SmartAssist Instance,u-238486f83c6cb0ad83408b1523,sess-2b2ccf64dba47c47,Internet Banking,ar,"Your savings account balance is AED 22,474.61 as of today.",,2026-01-04 16:53:16,True
SmartAssist Instance,u-238486f83c6cb0ad83408b1523,sess-2b2ccf64dba47c47,Internet Banking,ar,Thank you for banking with Mashreq. Have a great day!,,2026-01-04 16:53:46,True
SmartAssist Instance,u-891453c4db02a2e2e7d5129d4e,sess-95209eb4b9444b72,WhatsApp,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-04-28 10:28:38,True
SmartAssist Instance,u-891453c4db02a2e2e7d5129d4e,sess-95209eb4b9444b72,WhatsApp,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""quick_replies"", ""text"": ""Please select a category:"", ""quick_replies"": [""Account Services"", ""Card Services"", ""Loans"", ""Remittances"", ""Other""]}}",,2026-04-28 10:29:08,True
SmartAssist Instance,u-891453c4db02a2e2e7d5129d4e,sess-95209eb4b9444b72,WhatsApp,ar,,Agent please,2026-04-28 10:29:53,True
SmartAssist Instance,u-891453c4db02a2e2e7d5129d4e,sess-95209eb4b9444b72,WhatsApp,ar,I understand you'd prefer to speak with one of our team members.,,2026-04-28 10:30:23,True
SmartAssist Instance,u-891453c4db02a2e2e7d5129d4e,sess-95209eb4b9444b72,WhatsApp,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""live_agent"", ""text"": ""Connecting you to a live agent as requested.""}}",,2026-04-28 10:30:53,True
SmartAssist Instance,u-891453c4db02a2e2e7d5129d4e,sess-95209eb4b9444b72,WhatsApp,ar,"{""type"": ""template"", ""payload"": {""template_type"": ""SYSTEM"", ""text"": ""Transferring you to our Wealth Management team. Average wait time: 3-5 minutes.""}}",,2026-04-28 10:31:23,True
SmartAssist Instance,u-891453c4db02a2e2e7d5129d4e,sess-95209eb4b9444b72,WhatsApp,ar,"Hello, this is Priya Nair. How can I assist you today?",,2026-04-28 10:34:23,True
SmartAssist Instance,u-891453c4db02a2e2e7d5129d4e,sess-95209eb4b9444b72,WhatsApp,ar,,"Yes, I wanted to get help with my account but the bot couldn't help.",2026-04-28 10:35:08,True
SmartAssist Instance,u-891453c4db02a2e2e7d5129d4e,sess-95209eb4b9444b72,WhatsApp,ar,"Of course, I can help with that. Let me pull up your account. Can you confirm your Emirates ID?",,2026-04-28 10:35:38,True
SmartAssist Instance,u-2b121850656dd5b4eb60d95e35,sess-cd3299f43e719d51,Web/Mobile Client,en,"{""type"": ""template"", ""payload"": {""template_type"": ""welcome_template"", ""text"": ""Welcome to Mashreq Bank. How can I assist you today?""}}",,2026-04-09 09:03:47,True
